route,lat,lon,genus,species,count
1703,32.1157302,-113.0256271,Dipodomys,merriami,15
1703,32.1157302,-113.0256271,Onychomys,torridus,1
1704,31.94050926,-113.0098343,Chaetodipus,penicillatus,4
1704,31.94050926,-113.0098343,Dipodomys,merriami,20
1705,31.9408006,-112.997818,Chaetodipus,penicillatus,5
1705,31.9408006,-112.997818,Dipodomys,merriami,6
1705,31.9408006,-112.997818,Perognathus,amplus,1
1705,31.9408006,-112.997818,Onychomys,torridus,1
1706,31.93846984,-112.9909515,Chaetodipus,baileyi,1
1706,31.93846984,-112.9909515,Chaetodipus,penicillatus,9
1706,31.93846984,-112.9909515,Dipodomys,merriami,17
1706,31.93846984,-112.9909515,Perognathus,amplus,4
1706,31.93846984,-112.9909515,Neotoma,albigula,4
1707,31.93526494,-112.9734421,Chaetodipus,penicillatus,4
1707,31.93526494,-112.9734421,Dipodomys,merriami,5
1707,31.93526494,-112.9734421,Perognathus,amplus,1
1708,32.07210186,-112.7262497,Chaetodipus,baileyi,39
1708,32.07210186,-112.7262497,Neotoma,albigula,1
1708,32.07210186,-112.7262497,Peromyscus,eremicus,2
1709,32.05697251,-112.7245331,Chaetodipus,baileyi,56
1709,32.05697251,-112.7245331,Peromyscus,eremicus,2
1710,32.03631108,-112.7228165,Chaetodipus,baileyi,46
1710,32.03631108,-112.7228165,Dipodomys,merriami,1
1710,32.03631108,-112.7228165,Peromyscus,eremicus,4
1711,32.02175798,-112.7156067,Chaetodipus,baileyi,28
1711,32.02175798,-112.7156067,Dipodomys,merriami,4
1711,32.02175798,-112.7156067,Peromyscus,eremicus,1
1712,32.00312664,-112.7083969,Chaetodipus,baileyi,22
1712,32.00312664,-112.7083969,Chaetodipus,penicillatus,3
1712,32.00312664,-112.7083969,Neotoma,albigula,2
1712,32.00312664,-112.7083969,Peromyscus,eremicus,3
1713,31.95157962,-112.8622055,Chaetodipus,penicillatus,31
1713,31.95157962,-112.8622055,Dipodomys,merriami,4
1713,31.95157962,-112.8622055,Neotoma,albigula,3
1714,31.95041439,-112.868042,Chaetodipus,penicillatus,32
1714,31.95041439,-112.868042,Dipodomys,merriami,9
1715,31.94633593,-112.8810883,Chaetodipus,baileyi,3
1715,31.94633593,-112.8810883,Chaetodipus,penicillatus,28
1715,31.94633593,-112.8810883,Dipodomys,merriami,1
1715,31.94633593,-112.8810883,Neotoma,albigula,1
1716,31.858056,-112.740278,Chaetodipus,baileyi,1
1716,31.858056,-112.740278,Chaetodipus,penicillatus,17
1716,31.858056,-112.740278,Dipodomys,merriami,40
1716,31.858056,-112.740278,Perognathus,amplus,2
1716,31.858056,-112.740278,Sylvilagus,audubonii,
1716,31.858056,-112.740278,Neotoma,albigula,5
1716,31.858056,-112.740278,Onychomys,torridus,1
1716,31.858056,-112.740278,Peromyscus,eremicus,4
1717,32.19798556,-112.8381729,Chaetodipus,penicillatus,4
1717,32.19798556,-112.8381729,Dipodomys,deserti,5
1717,32.19798556,-112.8381729,Dipodomys,merriami,35
1718,32.890952,-114.910975,Chaetodipus,penicillatus,22
1718,32.890952,-114.910975,Dipodomys,merriami,4
1718,32.890952,-114.910975,Peromyscus,crinitus,7
1718,32.890952,-114.910975,Peromyscus,eremicus,2
1721,33.251332,-115.004456,Chaetodipus,penicillatus,14
1721,33.251332,-115.004456,Dipodomys,merriami,18
1722,42.663378,-118.908736,Dipodomys,ordii,7
1722,42.663378,-118.908736,Perognathus,parvus,3
1722,42.663378,-118.908736,Peromyscus,maniculatus,20
1723,41.119088,-117.721382,Dipodomys,ordii,35
1723,41.119088,-117.721382,Perognathus,parvus,8
1723,41.119088,-117.721382,Peromyscus,maniculatus,11
1724,10.066667,-66.45,Cuniculus,paca,1
1724,10.066667,-66.45,Dasypus,novemcinctus,1
1724,10.066667,-66.45,Dasyprocta,leporina,7
1724,10.066667,-66.45,Caluromys,philander,1
1724,10.066667,-66.45,Didelphis,marsupialis,40
1724,10.066667,-66.45,Proechimys,semispinosus,32
1724,10.066667,-66.45,Procyon,cancrivorus,1
1724,10.066667,-66.45,Sciurus,granatensis,19
1725,8.55,-67.6,Oecomys,bicolor,1
1725,8.55,-67.6,Sigmodon,alstoni,1
1725,8.55,-67.6,Zygodontomys,brevicauda,16
1725,8.55,-67.6,Didelphis,marsupialis,17
1725,8.55,-67.6,Marmosa,robinsoni,14
1725,8.55,-67.6,Echimys,semivillosus,1
1726,8.55,-67.6,Zygodontomys,brevicauda,12
1726,8.55,-67.6,Didelphis,marsupialis,1
1726,8.55,-67.6,Marmosa,robinsoni,40
1726,8.55,-67.6,Echimys,semivillosus,3
1726,8.55,-67.6,Heteromys,anomalus,22
1726,8.55,-67.6,Sciurus,granatensis,5
1727,8.55,-67.6,Zygodontomys,brevicauda,1
1727,8.55,-67.6,Marmosa,robinsoni,7
1727,8.55,-67.6,Heteromys,anomalus,6
1727,8.55,-67.6,Sciurus,granatensis,1
1728,8.55,-67.6,Rhipidomys,spp.,3
1728,8.55,-67.6,Sigmodon,alstoni,2
1728,8.55,-67.6,Zygodontomys,brevicauda,21
1728,8.55,-67.6,Marmosa,robinsoni,13
1729,8.55,-67.6,Oecomys,bicolor,10
1730,37.308736,-88.966265,Microtus,pinetorum,2
1730,37.308736,-88.966265,Oryzomys,palustris,37
1730,37.308736,-88.966265,Peromyscus,gossypinus,1
1730,37.308736,-88.966265,Peromyscus,leucopus,1308
1730,37.308736,-88.966265,Didelphis,virginiana,4
1730,37.308736,-88.966265,Mus,musculus,1
1730,37.308736,-88.966265,Glaucomys,volans,6
1730,37.308736,-88.966265,Sciurus,carolinensis,2
1730,37.308736,-88.966265,Tamias,striatus,18
1730,37.308736,-88.966265,Blarina,carolinensis,23
1731,-11.9,-71.366667,Neacomys,spinosus,7
1731,-11.9,-71.366667,Oecomys,bicolor,7
1731,-11.9,-71.366667,Oecomys,superans,31
1731,-11.9,-71.366667,Oryzomys,macconnelli,4
1731,-11.9,-71.366667,Oryzomys,megacephalus,181
1731,-11.9,-71.366667,Oryzomys,nitidus,22
1731,-11.9,-71.366667,Oryzomys,spp.,2
1731,-11.9,-71.366667,Rhipidomys,couesi,4
1731,-11.9,-71.366667,Myoprocta,pratti,5
1731,-11.9,-71.366667,Caluromys,lanatus,1
1731,-11.9,-71.366667,Didelphis,marsupialis,6
1731,-11.9,-71.366667,Marmosa,murina,8
1731,-11.9,-71.366667,Marmosops,noctivagus,7
1731,-11.9,-71.366667,Marmosops,parvidens,1
1731,-11.9,-71.366667,Marmosops,spp.,2
1731,-11.9,-71.366667,Metachirus,nudicaudatus,4
1731,-11.9,-71.366667,Micoureus,regina,11
1731,-11.9,-71.366667,Monodelphis,brevicaudata,3
1731,-11.9,-71.366667,Mesomys,hispidus,16
1731,-11.9,-71.366667,Proechimys,spp.,90
1731,-11.9,-71.366667,Sciurus,spadiceus,1
1732,-11.9,-71.366667,Holochilus,sciureus,1
1732,-11.9,-71.366667,Oecomys,bicolor,6
1732,-11.9,-71.366667,Oecomys,superans,2
1732,-11.9,-71.366667,Oryzomys,megacephalus,156
1732,-11.9,-71.366667,Oryzomys,nitidus,6
1732,-11.9,-71.366667,Didelphis,marsupialis,6
1732,-11.9,-71.366667,Marmosa,murina,2
1732,-11.9,-71.366667,Marmosops,noctivagus,1
1732,-11.9,-71.366667,Marmosops,parvidens,1
1732,-11.9,-71.366667,Metachirus,nudicaudatus,2
1732,-11.9,-71.366667,Micoureus,regina,19
1732,-11.9,-71.366667,Mesomys,hispidus,15
1732,-11.9,-71.366667,Proechimys,spp.,85
1732,-11.9,-71.366667,Sciurus,spadiceus,1
1733,-11.9,-71.366667,Neacomys,spinosus,9
1733,-11.9,-71.366667,Oecomys,bicolor,14
1733,-11.9,-71.366667,Oecomys,superans,27
1733,-11.9,-71.366667,Oryzomys,macconnelli,2
1733,-11.9,-71.366667,Oryzomys,megacephalus,183
1733,-11.9,-71.366667,Oryzomys,nitidus,15
1733,-11.9,-71.366667,Myoprocta,pratti,1
1733,-11.9,-71.366667,Didelphis,marsupialis,3
1733,-11.9,-71.366667,Marmosa,murina,12
1733,-11.9,-71.366667,Marmosops,noctivagus,4
1733,-11.9,-71.366667,Metachirus,nudicaudatus,7
1733,-11.9,-71.366667,Micoureus,regina,5
1733,-11.9,-71.366667,Mesomys,hispidus,13
1733,-11.9,-71.366667,Proechimys,spp.,97
1734,-11.9,-71.366667,Neacomys,spinosus,1
1734,-11.9,-71.366667,Oecomys,bicolor,14
1734,-11.9,-71.366667,Oecomys,superans,3
1734,-11.9,-71.366667,Oryzomys,megacephalus,181
1734,-11.9,-71.366667,Oryzomys,nitidus,6
1734,-11.9,-71.366667,Rhipidomys,couesi,1
1734,-11.9,-71.366667,Myoprocta,pratti,2
1734,-11.9,-71.366667,Didelphis,marsupialis,6
1734,-11.9,-71.366667,Marmosa,murina,4
1734,-11.9,-71.366667,Marmosops,noctivagus,3
1734,-11.9,-71.366667,Metachirus,nudicaudatus,4
1734,-11.9,-71.366667,Micoureus,regina,11
1734,-11.9,-71.366667,Mesomys,hispidus,12
1734,-11.9,-71.366667,Proechimys,spp.,55
1735,-20.516667,-41,Cerdocyon,thous,
1735,-20.516667,-41,Lycalopex,vetulus,
1735,-20.516667,-41,Lycalopex,gymnocercus,
1735,-20.516667,-41,Akodon,montensis,7
1735,-20.516667,-41,Akodon,serrensis,2
1735,-20.516667,-41,Oligoryzomys,flavescens,3
1735,-20.516667,-41,Oxymycterus,hispidus,2
1735,-20.516667,-41,Didelphis,marsupialis,3
1735,-20.516667,-41,Micoureus,demerarae,1
1735,-20.516667,-41,Marmosa,sp. nov.,2
1735,-20.516667,-41,Philander,opossum,12
1735,-20.516667,-41,Phyllomys,medius,1
1735,-20.516667,-41,Leopardus,pardalis,
1735,-20.516667,-41,Leopardus,wiedii/tigrinus,
1735,-20.516667,-41,Puma,yagouaroundi,
1735,-20.516667,-41,Nasua,nasua,
1735,-20.516667,-41,Procyon,cancrivorus,
1735,-20.516667,-41,Cabassous,tatouay,
1735,-20.516667,-41,Cavia,aperea,
1735,-20.516667,-41,Chrysocyon,brachyurus,
1735,-20.516667,-41,Dasyprocta,leporina,
1735,-20.516667,-41,Dasypus,novemcinctus,
1735,-20.516667,-41,Dasypus,septemcinctus,
1735,-20.516667,-41,Eira,barbara,
1735,-20.516667,-41,Euphractus,sexcinctus,
1735,-20.516667,-41,Galictis,vittata,
1735,-20.516667,-41,Sylvilagus,brasiliensis,
1736,-20.516667,-41,Cerdocyon,thous,
1736,-20.516667,-41,Lycalopex,vetulus,
1736,-20.516667,-41,Lycalopex,gymnocercus,
1736,-20.516667,-41,Cavia,aperea,1
1736,-20.516667,-41,Akodon,cursor,16
1736,-20.516667,-41,Akodon,montensis,21
1736,-20.516667,-41,Akodon,serrensis,3
1736,-20.516667,-41,Blarinomys,breviceps,2
1736,-20.516667,-41,Nectomys,squamipes,1
1736,-20.516667,-41,Oligoryzomys,flavescens,21
1736,-20.516667,-41,Oryzomys,megacephalus,8
1736,-20.516667,-41,Oxymycterus,hispidus,4
1736,-20.516667,-41,Thaptomys,nigrita,1
1736,-20.516667,-41,Grammomys,poensis,1
1736,-20.516667,-41,Didelphis,marsupialis,5
1736,-20.516667,-41,Marmosa,murina,5
1736,-20.516667,-41,Philander,opossum,14
1736,-20.516667,-41,Leopardus,pardalis,
1736,-20.516667,-41,Leopardus,wiedii/tigrinus,
1736,-20.516667,-41,Puma,yagouaroundi,
1736,-20.516667,-41,Sylvilagus,brasiliensis,
1736,-20.516667,-41,Nasua,nasua,
1736,-20.516667,-41,Procyon,cancrivorus,
1736,-20.516667,-41,Sciurus,aestuans,
1736,-20.516667,-41,Cabassous,tatouay,
1736,-20.516667,-41,Callicebus,moloch,
1736,-20.516667,-41,Cavia,aperea,
1736,-20.516667,-41,Cebus,apella,
1736,-20.516667,-41,Chrysocyon,brachyurus,
1736,-20.516667,-41,Coendou,prehensilis,
1736,-20.516667,-41,Dasyprocta,leporina,
1736,-20.516667,-41,Dasypus,novemcinctus,
1736,-20.516667,-41,Dasypus,septemcinctus,
1736,-20.516667,-41,Eira,barbara,
1736,-20.516667,-41,Euphractus,sexcinctus,
1737,-20.516667,-41,Cerdocyon,thous,
1737,-20.516667,-41,Lycalopex,vetulus,
1737,-20.516667,-41,Lycalopex,gymnocercus,
1737,-20.516667,-41,Akodon,cursor,3
1737,-20.516667,-41,Akodon,montensis,9
1737,-20.516667,-41,Oligoryzomys,flavescens,1
1737,-20.516667,-41,Oryzomys,megacephalus,3
1737,-20.516667,-41,Oxymycterus,hispidus,1
1737,-20.516667,-41,Grammomys,poensis,2
1737,-20.516667,-41,Didelphis,marsupialis,1
1737,-20.516667,-41,Marmosa,murina,2
1737,-20.516667,-41,Philander,opossum,1
1737,-20.516667,-41,Leopardus,pardalis,
1737,-20.516667,-41,Leopardus,wiedii/tigrinus,
1737,-20.516667,-41,Puma,yagouaroundi,
1737,-20.516667,-41,Puma,concolor,
1737,-20.516667,-41,Sylvilagus,brasiliensis,
1737,-20.516667,-41,Nasua,nasua,
1737,-20.516667,-41,Procyon,cancrivorus,
1737,-20.516667,-41,Tayassuidae,spp.,
1737,-20.516667,-41,Chrysocyon,brachyurus,
1737,-20.516667,-41,Dasypus,novemcinctus,
1737,-20.516667,-41,Galictis,vittata,
1737,-20.516667,-41,Myrmecophaga,tridactyla,
1738,-20.516667,-41,Cerdocyon,thous,
1738,-20.516667,-41,Lycalopex,vetulus,
1738,-20.516667,-41,Lycalopex,gymnocercus,
1738,-20.516667,-41,Akodon,cursor,1
1738,-20.516667,-41,Akodon,montensis,4
1738,-20.516667,-41,Nectomys,squamipes,1
1738,-20.516667,-41,Oryzomys,megacephalus,11
1738,-20.516667,-41,Delomys,dorsalis,1
1738,-20.516667,-41,Philander,opossum,2
1738,-20.516667,-41,Leopardus,pardalis,
1738,-20.516667,-41,Leopardus,wiedii/tigrinus,
1738,-20.516667,-41,Puma,yagouaroundi,
1738,-20.516667,-41,Puma,concolor,
1738,-20.516667,-41,Sylvilagus,brasiliensis,
1738,-20.516667,-41,Nasua,nasua,
1738,-20.516667,-41,Tayassuidae,spp.,
1738,-20.516667,-41,Cavia,aperea,
1738,-20.516667,-41,Dasypus,novemcinctus,
1738,-20.516667,-41,Galictis,vittata,
1738,-20.516667,-41,Myrmecophaga,tridactyla,
1739,-20.516667,-41,Cerdocyon,thous,
1739,-20.516667,-41,Lycalopex,vetulus,
1739,-20.516667,-41,Lycalopex,gymnocercus,
1739,-20.516667,-41,Akodon,montensis,3
1739,-20.516667,-41,Oryzomys,megacephalus,13
1739,-20.516667,-41,Leopardus,pardalis,
1739,-20.516667,-41,Leopardus,wiedii/tigrinus,
1739,-20.516667,-41,Puma,yagouaroundi,
1739,-20.516667,-41,Nasua,nasua,
1739,-20.516667,-41,Chrysocyon,brachyurus,
1739,-20.516667,-41,Galictis,vittata,
1739,-20.516667,-41,Myrmecophaga,tridactyla,
1740,33.633415,-117.024238,Microtus,californicus,
1740,33.633415,-117.024238,Mus,musculus,
1740,33.633415,-117.024238,Neotoma,lepida,
1740,33.633415,-117.024238,Neotoma,macrotis,
1740,33.633415,-117.024238,Onychomys,torridus,
1740,33.633415,-117.024238,Peromyscus,californicus,
1740,33.633415,-117.024238,Peromyscus,eremicus,
1740,33.633415,-117.024238,Peromyscus,maniculatus,
1740,33.633415,-117.024238,Reithrodontomys,megalotis,
1740,33.633415,-117.024238,Chaetodipus,californicus,
1740,33.633415,-117.024238,Chaetodipus,fallax,
1740,33.633415,-117.024238,Dipodomys,simulans,
1740,33.633415,-117.024238,Dipodomys,stephensi,
1741,32.599459,-116.877744,Neotoma,lepida,
1741,32.599459,-116.877744,Peromyscus,eremicus,
1741,32.599459,-116.877744,Peromyscus,maniculatus,
1741,32.599459,-116.877744,Reithrodontomys,megalotis,
1741,32.599459,-116.877744,Chaetodipus,fallax,
1741,32.599459,-116.877744,Dipodomys,simulans,
1742,23.061667,-99.205,Baiomys,taylori,5
1742,23.061667,-99.205,Oryzomys,couesi,10
1742,23.061667,-99.205,Peromyscus,pectoralis,20
1742,23.061667,-99.205,Sigmodon,hispidus,4
1742,23.061667,-99.205,Liomys,irroratus,17
1742,23.061667,-99.205,Baiomys,taylori,9
1742,23.061667,-99.205,Oligoryzomys,fulvescens,2
1742,23.061667,-99.205,Oryzomys,couesi,8
1742,23.061667,-99.205,Peromyscus,pectoralis,31
1742,23.061667,-99.205,Sigmodon,hispidus,23
1742,23.061667,-99.205,Liomys,irroratus,17
1742,23.061667,-99.205,Mus,musculus,1
1742,23.061667,-99.205,Baiomys,taylori,10
1742,23.061667,-99.205,Oligoryzomys,fulvescens,6
1742,23.061667,-99.205,Oryzomys,couesi,20
1742,23.061667,-99.205,Oryzomys,rostratus,1
1742,23.061667,-99.205,Peromyscus,pectoralis,85
1742,23.061667,-99.205,Reithrodontomys,megalotis,1
1742,23.061667,-99.205,Reithrodontomys,mexicanus,1
1742,23.061667,-99.205,Sigmodon,hispidus,37
1742,23.061667,-99.205,Liomys,irroratus,14
1742,23.061667,-99.205,Mus,musculus,1
1742,23.061667,-99.205,Rattus,spp.,3
1743,23.061667,-99.205,Oryzomys,chapmani,5
1743,23.061667,-99.205,Peromyscus,levipes,48
1743,23.061667,-99.205,Peromyscus,ochraventer,61
1743,23.061667,-99.205,Reithrodontomys,mexicanus,1
1743,23.061667,-99.205,Cryptotis,mexicana,2
1743,23.061667,-99.205,Oligoryzomys,fulvescens,1
1743,23.061667,-99.205,Oryzomys,chapmani,4
1743,23.061667,-99.205,Peromyscus,levipes,79
1743,23.061667,-99.205,Peromyscus,ochraventer,30
1743,23.061667,-99.205,Cryptotis,mexicana,2
1743,23.061667,-99.205,Sorex,saussurei,1
1744,23.061667,-99.205,Oryzomys,couesi,2
1744,23.061667,-99.205,Peromyscus,pectoralis,70
1744,23.061667,-99.205,Reithrodontomys,fulvescens,1
1745,23.061667,-99.205,Oryzomys,chapmani,3
1745,23.061667,-99.205,Peromyscus,levipes,78
1745,23.061667,-99.205,Peromyscus,ochraventer,27
1745,23.061667,-99.205,Reithrodontomys,mexicanus,2
1745,23.061667,-99.205,Cryptotis,mexicana,3
1746,38.047623,-81.6779,Microtus,pennsylvanicus,8
1746,38.047623,-81.6779,Microtus,pinetorum,3
1746,38.047623,-81.6779,Peromyscus,leucopus/maniculatus,535
1746,38.047623,-81.6779,Synaptomys,cooperi,49
1746,38.047623,-81.6779,Didelphis,virginiana,1
1746,38.047623,-81.6779,Napaeozapus,insignis,1
1746,38.047623,-81.6779,Sylvilagus,floridanus,4
1746,38.047623,-81.6779,Mus,musculus,38
1746,38.047623,-81.6779,Tamias,striatus,1
1746,38.047623,-81.6779,Blarina,brevicauda,17
1746,38.047623,-81.6779,Sorex,cinereus,77
1746,38.047623,-81.6779,Sorex,fumeus,10
1746,38.047623,-81.6779,Sorex,minutus,2
1747,38.047623,-81.6779,Microtus,pennsylvanicus,6
1747,38.047623,-81.6779,Microtus,pinetorum,11
1747,38.047623,-81.6779,Neotoma,magister,8
1747,38.047623,-81.6779,Peromyscus,leucopus/maniculatus,252
1747,38.047623,-81.6779,Synaptomys,cooperi,33
1747,38.047623,-81.6779,Napaeozapus,insignis,2
1747,38.047623,-81.6779,Blarina,brevicauda,18
1747,38.047623,-81.6779,Sorex,cinereus,103
1747,38.047623,-81.6779,Sorex,fumeus,4
1747,38.047623,-81.6779,Sorex,minutus,1
1748,38.047623,-81.6779,Microtus,pennsylvanicus,9
1748,38.047623,-81.6779,Microtus,pinetorum,13
1748,38.047623,-81.6779,Peromyscus,leucopus/maniculatus,296
1748,38.047623,-81.6779,Synaptomys,cooperi,6
1748,38.047623,-81.6779,Didelphis,virginiana,5
1748,38.047623,-81.6779,Napaeozapus,insignis,36
1748,38.047623,-81.6779,Tamias,striatus,2
1748,38.047623,-81.6779,Blarina,brevicauda,88
1748,38.047623,-81.6779,Sorex,cinereus,33
1748,38.047623,-81.6779,Sorex,fumeus,4
1748,38.047623,-81.6779,Sorex,minutus,7
1749,38.047623,-81.6779,Microtus,pennsylvanicus,2
1749,38.047623,-81.6779,Microtus,pinetorum,19
1749,38.047623,-81.6779,Peromyscus,leucopus/maniculatus,364
1749,38.047623,-81.6779,Napaeozapus,insignis,8
1749,38.047623,-81.6779,Tamias,striatus,23
1749,38.047623,-81.6779,Blarina,brevicauda,43
1749,38.047623,-81.6779,Sorex,cinereus,38
1749,38.047623,-81.6779,Sorex,fumeus,9
1749,38.047623,-81.6779,Sorex,minutus,6
1750,39.44568,-87.239546,Microtus,ochrogaster,4
1750,39.44568,-87.239546,Microtus,pennsylvanicus,12
1750,39.44568,-87.239546,Peromyscus,leucopus,80
1750,39.44568,-87.239546,Peromyscus,maniculatus,10
1750,39.44568,-87.239546,Zapus,hudsonius,2
1750,39.44568,-87.239546,Mus,musculus,2
1750,39.44568,-87.239546,Blarina,brevicauda,50
1750,39.44568,-87.239546,Cryptotis,parva,1
1750,39.44568,-87.239546,Sorex,longirostris,12
1751,39.44568,-87.239546,Microtus,ochrogaster,2
1751,39.44568,-87.239546,Microtus,pennsylvanicus,13
1751,39.44568,-87.239546,Peromyscus,leucopus,68
1751,39.44568,-87.239546,Peromyscus,maniculatus,6
1751,39.44568,-87.239546,Reithrodontomys,megalotis,1
1751,39.44568,-87.239546,Zapus,hudsonius,3
1751,39.44568,-87.239546,Mus,musculus,5
1751,39.44568,-87.239546,Blarina,brevicauda,38
1751,39.44568,-87.239546,Cryptotis,parva,18
1751,39.44568,-87.239546,Sorex,longirostris,6
1752,39.44568,-87.239546,Microtus,pennsylvanicus,12
1752,39.44568,-87.239546,Peromyscus,leucopus,87
1752,39.44568,-87.239546,Peromyscus,maniculatus,27
1752,39.44568,-87.239546,Zapus,hudsonius,5
1752,39.44568,-87.239546,Blarina,brevicauda,26
1752,39.44568,-87.239546,Cryptotis,parva,28
1752,39.44568,-87.239546,Sorex,longirostris,7
1753,39.44568,-87.239546,Microtus,pennsylvanicus,18
1753,39.44568,-87.239546,Peromyscus,leucopus,43
1753,39.44568,-87.239546,Peromyscus,maniculatus,119
1753,39.44568,-87.239546,Zapus,hudsonius,5
1753,39.44568,-87.239546,Mus,musculus,20
1753,39.44568,-87.239546,Blarina,brevicauda,29
1753,39.44568,-87.239546,Cryptotis,parva,23
1753,39.44568,-87.239546,Sorex,longirostris,3
1754,32.684186,-94.132218,Microtus,pinetorum,8
1754,32.684186,-94.132218,Ochrotomys,nuttalli,4
1754,32.684186,-94.132218,Peromyscus,spp.,19
1754,32.684186,-94.132218,Reithrodontomys,fulvescens,2
1754,32.684186,-94.132218,Reithrodontomys,humulis,1
1754,32.684186,-94.132218,Blarina,brevicauda,14
1754,32.684186,-94.132218,Glaucomys,volans,1
1754,32.684186,-94.132218,Microtus,pinetorum,7
1754,32.684186,-94.132218,Ochrotomys,nuttalli,3
1754,32.684186,-94.132218,Peromyscus,spp.,86
1754,32.684186,-94.132218,Reithrodontomys,fulvescens,1
1755,32.684186,-94.132218,Microtus,pinetorum,2
1755,32.684186,-94.132218,Neotoma,floridana,2
1755,32.684186,-94.132218,Ochrotomys,nuttalli,8
1755,32.684186,-94.132218,Peromyscus,spp.,17
1755,32.684186,-94.132218,Reithrodontomys,fulvescens,4
1755,32.684186,-94.132218,Blarina,brevicauda,21
1755,32.684186,-94.132218,Microtus,pinetorum,13
1755,32.684186,-94.132218,Neotoma,floridana,1
1755,32.684186,-94.132218,Ochrotomys,nuttalli,15
1755,32.684186,-94.132218,Peromyscus,spp.,46
1755,32.684186,-94.132218,Reithrodontomys,fulvescens,1
1755,32.684186,-94.132218,Sigmodon,hispidus,2
1755,32.684186,-94.132218,Blarina,brevicauda,24
1755,32.684186,-94.132218,Scalopus,aquaticus,2
1756,32.684186,-94.132218,Microtus,pinetorum,27
1756,32.684186,-94.132218,Neotoma,floridana,2
1756,32.684186,-94.132218,Ochrotomys,nuttalli,37
1756,32.684186,-94.132218,Peromyscus,spp.,35
1756,32.684186,-94.132218,Reithrodontomys,fulvescens,2
1756,32.684186,-94.132218,Reithrodontomys,humulis,2
1756,32.684186,-94.132218,Sigmodon,hispidus,5
1756,32.684186,-94.132218,Blarina,brevicauda,37
1756,32.684186,-94.132218,Microtus,pinetorum,13
1756,32.684186,-94.132218,Neotoma,floridana,6
1756,32.684186,-94.132218,Ochrotomys,nuttalli,37
1756,32.684186,-94.132218,Peromyscus,spp.,96
1756,32.684186,-94.132218,Sigmodon,hispidus,2
1756,32.684186,-94.132218,Blarina,brevicauda,38
1757,32.684186,-94.132218,Microtus,pinetorum,10
1757,32.684186,-94.132218,Neotoma,floridana,3
1757,32.684186,-94.132218,Ochrotomys,nuttalli,32
1757,32.684186,-94.132218,Peromyscus,spp.,25
1757,32.684186,-94.132218,Reithrodontomys,fulvescens,2
1757,32.684186,-94.132218,Reithrodontomys,humulis,2
1757,32.684186,-94.132218,Glaucomys,volans,2
1757,32.684186,-94.132218,Blarina,brevicauda,26
1757,32.684186,-94.132218,Microtus,pinetorum,8
1757,32.684186,-94.132218,Neotoma,floridana,1
1757,32.684186,-94.132218,Ochrotomys,nuttalli,68
1757,32.684186,-94.132218,Peromyscus,spp.,57
1757,32.684186,-94.132218,Reithrodontomys,fulvescens,3
1757,32.684186,-94.132218,Sigmodon,hispidus,7
1757,32.684186,-94.132218,Blarina,brevicauda,47
1758,39.618535,-93.23729,Microtus,ochrogaster,53
1758,39.618535,-93.23729,Microtus,pennsylvanicus,11
1758,39.618535,-93.23729,Peromyscus,leucopus,2
1758,39.618535,-93.23729,Peromyscus,maniculatus,9
1758,39.618535,-93.23729,Reithrodontomys,megalotis,69
1758,39.618535,-93.23729,Synaptomys,cooperi,4
1758,39.618535,-93.23729,Blarina,brevicauda,2
1758,39.618535,-93.23729,Cryptotis,parva,4
1758,39.618535,-93.23729,Sorex,spp.,6
1758,39.618535,-93.23729,Microtus,ochrogaster,1
1758,39.618535,-93.23729,Microtus,pennsylvanicus,2
1758,39.618535,-93.23729,Peromyscus,maniculatus,2
1758,39.618535,-93.23729,Reithrodontomys,megalotis,9
1758,39.618535,-93.23729,Cryptotis,parva,1
1759,39.618535,-93.23729,Microtus,ochrogaster,12
1759,39.618535,-93.23729,Microtus,pennsylvanicus,5
1759,39.618535,-93.23729,Peromyscus,leucopus,139
1759,39.618535,-93.23729,Peromyscus,maniculatus,2
1759,39.618535,-93.23729,Reithrodontomys,megalotis,3
1759,39.618535,-93.23729,Zapus,hudsonius,1
1759,39.618535,-93.23729,Mus,musculus,19
1759,39.618535,-93.23729,Blarina,brevicauda,3
1759,39.618535,-93.23729,Sorex,spp.,3
1759,39.618535,-93.23729,Microtus,ochrogaster,11
1759,39.618535,-93.23729,Microtus,pennsylvanicus,3
1759,39.618535,-93.23729,Peromyscus,leucopus,77
1759,39.618535,-93.23729,Peromyscus,maniculatus,7
1759,39.618535,-93.23729,Reithrodontomys,megalotis,7
1759,39.618535,-93.23729,Zapus,hudsonius,4
1759,39.618535,-93.23729,Mus,musculus,55
1759,39.618535,-93.23729,Blarina,brevicauda,2
1760,39.618535,-93.23729,Microtus,ochrogaster,3
1760,39.618535,-93.23729,Microtus,pennsylvanicus,10
1760,39.618535,-93.23729,Peromyscus,leucopus,1
1760,39.618535,-93.23729,Reithrodontomys,megalotis,1
1760,39.618535,-93.23729,Microtus,ochrogaster,3
1760,39.618535,-93.23729,Reithrodontomys,megalotis,4
1761,39.618535,-93.23729,Microtus,ochrogaster,58
1761,39.618535,-93.23729,Microtus,pennsylvanicus,15
1761,39.618535,-93.23729,Peromyscus,leucopus,2
1761,39.618535,-93.23729,Peromyscus,maniculatus,118
1761,39.618535,-93.23729,Reithrodontomys,megalotis,6
1761,39.618535,-93.23729,Zapus,hudsonius,1
